BranchID,Application_Date,Loan_SubType,Loan_Purpose,Loan_Type,Requested_LoanAmount,Approved_LoanAmount,Funded_LoanAmount,Loan_Status,Declined Date,Deciding Date,Approved Date,Funded Date,Borrower_Type,Applicant_State,Credit_Score,Type_ofVehicle,Value_ofAsset,LTV_Ratio,Loan_Class,Loan_Tier,Loan_Term,Monthly_Income,Monthly_debt,DTI_Ratio,Monthly_LoanPayment,Age_of_Employment_in_Months,Age_of_Employment_in_Years,Denial Reasons
103,7/6/2022,Auto Refinance,VEHICLE,Refinance,14351.21,1582.83,1582.83,APPROVED,,7/6/2022,7/6/2022,7/8/2022,P,TX,705,CAR,26200,0,3 YR USED,1.tov-Vehicle T2,60,4,1,30.447,307.38,180,15,
623,7/6/2022,Auto Refinance,VEHICLE,Refinance,19424.73,19452.73,19452.73,DECLINED,7/11/2022,7/11/2022,,7/11/2022,P,TX,739,CAR,31375,0,1 YR USED/REFI 60 MO,1.tov-Vehicle T4,66,2,821.93,30.347,378.89,26,2.17,"Application Incomplete
"
923,7/6/2022,Auto Refinance,VEHICLE,Refinance,17797.38,1782.38,,APPROVED,,7/7/2022,7/7/2022,,P,NM,622,CAR,23825,0,2 YR USED,1.tov-Vehicle T3,66,1,327.53,22.48,0,12,1,
926,7/6/2022,Other Secured Loan,VEHICLE,Refinance,5,325,325,APPROVED,,7/8/2022,7/8/2022,,P,NM,683,CAR,3250,0,Token Collateral,1.tov-Vehicle T3,30,3,885.06,26.562,129.04,204,17,
664,7/6/2022,Auto Refinance,VEHICLE,Refinance,154.93,14771.74,14771.74,APPROVED,,7/14/2022,7/14/2022,7/7/2022,P,TX,691,CAR,22950,0,4 YR USED,1.tov-Vehicle T3,54,3,385.96,11.406,328.52,12,1,
829,7/6/2022,New Vehicle Loan,VEHICLE,Purchase-Other,21,4176.1,,APPROVED,,7/6/2022,7/6/2022,,P,TX,803,CAR,33445,0,72 MO NEW,1.tov-Vehicle T1,72,14,1,8.115,0,24,2,
880,7/6/2022,Auto Refinance,VEHICLE,Refinance,12596.73,12658.73,12658.73,APPROVED,,7/6/2022,7/6/2022,7/6/2022,P,TX,636,CAR,23275,0,3 YR USED,1.tov-Vehicle T3,60,1,761.83,43.533,255.33,63,5.25,
468,7/6/2022,Auto Refinance,VEHICLE,Refinance,21,21994.74,21994.74,APPROVED,,7/14/2022,7/14/2022,7/6/2022,P,TX,635,CAR,27600,0,5 YR USED,1.tov-Vehicle T3,48,1,581.97,32.434,553.6,12,1,
699,7/6/2022,Auto Refinance,VEHICLE,Refinance,13144.17,13172.17,13172.17,APPROVED,,7/6/2022,7/6/2022,7/8/2022,C,TX,761,CAR,20450,0,4 YR USED,,54,3,1,49.099,283.32,132,11,
699,7/6/2022,Auto Refinance,VEHICLE,Refinance,13144.17,13172.17,13172.17,APPROVED,,7/6/2022,7/6/2022,7/8/2022,P,TX,719,CAR,20450,0,4 YR USED,1.tov-Vehicle T2,54,3,1,49.099,283.32,48,4,
103,7/6/2022,Auto Refinance,VEHICLE,Refinance,6,5674.1,5674.1,APPROVED,,7/8/2022,7/8/2022,,P,TX,654,CAR,10175,0,TOKEN COLLATERAL,1.tov-Vehicle T3,30,4,848.57,17.92,224.13,36,3,
465,7/6/2022,Auto Refinance,VEHICLE,Refinance,2896.19,28993.19,,APPROVED,,7/8/2022,7/8/2022,7/11/2022,P,TX,622,CAR,28775,0,1 YR USED/REFI 72 MO,1.tov-Vehicle T3,72,5,1,18.257,0,34,2.83,
699,7/6/2022,Other Secured Loan,VEHICLE,Refinance,6,5335.5,5335.5,APPROVED,,7/11/2022,7/11/2022,7/14/2022,C,TX,715,CAR,21375,0,6-10 YR USED,,36,3,763.15,22.585,173.38,96,8,
699,7/6/2022,Other Secured Loan,VEHICLE,Refinance,6,5335.5,5335.5,APPROVED,,7/11/2022,7/11/2022,7/14/2022,P,TX,717,CAR,21375,0,6-10 YR USED,1.tov-Vehicle T2,36,3,763.15,22.585,173.38,84,7,
103,7/7/2022,Auto Refinance,VEHICLE,Refinance,12872,1316.59,1316.59,APPROVED,7/11/2022,7/25/2022,7/25/2022,7/25/2022,P,AR,667,CAR,19500,0,4 YR USED,1.tov-Vehicle T3,54,3,1,31.42,283.15,45,3.75,"Application Incomplete
"
510,7/7/2022,New Vehicle Loan,VEHICLE,Dealer Purchase,55,63577.24,63577.24,APPROVED,7/7/2022,7/18/2022,7/18/2022,7/18/2022,C,TX,725,CAR,63425,0,72 MO NEW,,72,7,2,35.109,1052.73,252,21,
510,7/7/2022,New Vehicle Loan,VEHICLE,Dealer Purchase,55,63577.24,63577.24,APPROVED,7/7/2022,7/18/2022,7/18/2022,7/18/2022,P,TX,679,CAR,63425,0,72 MO NEW,1.tov-Vehicle T3,72,7,2,35.109,1052.73,12,1,Income insufficient for amount of credit requested
486,7/7/2022,Used Vehicle Loan,VEHICLE,Refinance,12277.47,1231.47,1231.47,APPROVED,,7/8/2022,7/8/2022,7/8/2022,P,TX,734,CAR,19450,0,5 YR USED,1.tov-Vehicle T2,48,2,620.37,29.647,300.98,12,1,
675,7/7/2022,Auto Refinance,VEHICLE,Refinance,2238.42,21136.42,,DECLINED,7/15/2022,7/15/2022,,,C,TX,N/A,CAR,17325,0,3 YR USED,,66,2,743.01,26.148,0,180,15,Value or type of collateral not sufficient
675,7/7/2022,Auto Refinance,VEHICLE,Refinance,2238.42,21136.42,,DECLINED,7/15/2022,7/15/2022,,,P,TX,701,CAR,17325,0,3 YR USED,1.tov-Vehicle T2,66,2,743.01,26.148,0,12,1,Value or type of collateral not sufficient
368,7/7/2022,Auto Refinance,VEHICLE,Refinance,24637.76,2467.76,24649.26,APPROVED,7/19/2022,8/3/2022,8/3/2022,,P,TX,724,CAR,32000,0,1 YR USED/REFI 60 MO,1.tov-Vehicle T2,66,3,461.37,14.292,431.35,24,2,"Application Incomplete
"
927,7/7/2022,Auto Refinance,VEHICLE,Refinance,28173.59,28483.59,,APPROVED,,7/14/2022,7/14/2022,,P,AZ,791,CAR,28075,0,2 YR USED,1.tov-Vehicle T1,66,3,1,27.333,0,60,5,
620,7/7/2022,Auto Refinance,VEHICLE,Refinance,45848.57,45881.57,,DECLINED,7/19/2022,7/19/2022,,,P,TX,690,CAR,43350,0,3 YR USED,1.tov-Vehicle T3,66,2,973.92,33.392,0,27,2.25,"Application Incomplete
"
670,7/7/2022,Auto Refinance,VEHICLE,Refinance,127,1412.14,1412.14,APPROVED,,7/14/2022,7/14/2022,,P,TX,698,CAR,21275,0,5 YR USED,1.tov-Vehicle T3,48,2,682.28,22.859,352.91,12,1,
852,7/7/2022,Auto Refinance,VEHICLE,Refinance,29,31396.29,31396.29,APPROVED,7/11/2022,7/11/2022,7/11/2022,,C,TX,636,CAR,44500,0,2 YR USED,,66,6,2,30.348,581.19,216,18,
852,7/7/2022,Auto Refinance,VEHICLE,Refinance,29,31396.29,31396.29,APPROVED,7/11/2022,7/11/2022,7/11/2022,,P,TX,N/A,CAR,44500,0,2 YR USED,1.tov-Vehicle T3,66,6,2,30.348,581.19,180,15,
655,7/7/2022,Auto Refinance,VEHICLE,Refinance,16633.26,16666.26,,DECLINED,7/20/2022,7/20/2022,,,P,TX,793,CAR,19225,0,6-10 YR USED,1.tov-Vehicle T1,36,2,1,46.48,0,15,1.25,Value or type of collateral not sufficient
451,7/8/2022,Auto Refinance,VEHICLE,Refinance,16,6389.99,6389.99,APPROVED,,7/8/2022,7/8/2022,7/8/2022,P,TX,711,CAR,16050,0,6-10 YR USED,1.tov-Vehicle T2,36,8,1,21.056,207.54,24,2,
807,7/8/2022,Auto Refinance,VEHICLE,Refinance,2498.5,24131.5,24131.5,APPROVED,7/8/2022,7/11/2022,7/11/2022,7/11/2022,P,TX,755,CAR,28325,0,2 YR USED,1.tov-Vehicle T1,66,3,1,47.219,418.11,19,1.58,Income insufficient for amount of credit requested
495,7/8/2022,Auto Refinance,VEHICLE,Refinance,3,3125.67,3125.67,APPROVED,,7/11/2022,7/11/2022,7/11/2022,C,TX,N/A,CAR,39350,0,3 YR USED,,66,7,2,31.31,558.34,36,3,
495,7/8/2022,Auto Refinance,VEHICLE,Refinance,3,3125.67,3125.67,APPROVED,,7/11/2022,7/11/2022,7/11/2022,P,TX,719,CAR,39350,0,3 YR USED,1.tov-Vehicle T2,66,7,2,31.31,558.34,192,16,
491,7/8/2022,Auto Refinance,VEHICLE,Refinance,1,11185.27,11185.27,APPROVED,,7/13/2022,7/13/2022,,P,AZ,787,CAR,15575,0,5 YR USED,1.tov-Vehicle T1,48,2,818.83,34.871,269.43,12,1,
909,7/8/2022,New Vehicle Loan,VEHICLE,Refinance,2,1935,1935,APPROVED,,7/12/2022,7/12/2022,7/12/2022,P,AZ,650,CAR,1935,0,TOKEN COLLATERAL,1.tov-Vehicle T3,24,2,1,49.914,93.7,12,1,
123,7/9/2022,Used Vehicle Loan,VEHICLE,Purchase-Other,143.37,11241.99,11241.99,APPROVED,7/11/2022,7/11/2022,7/11/2022,,C,TX,771,CAR,15550,0,5 YR USED,,48,7,1,25.097,270.19,233,19.42,"Limited credit experience or no credit file
Limited credit experience or no credit file
Limited credit experience or no credit file
Limited credit experience or no credit file
Limited credit experience or no credit file
Limited credit experience or no credit file
Limited credit experience or no credit file
Limited credit experience or no credit file
Limited credit experience or no credit file
Limited credit experience or no credit file
Limited credit experience or no credit file
Limited credit experience or no credit file"
123,7/9/2022,Used Vehicle Loan,VEHICLE,Purchase-Other,143.37,11241.99,11241.99,APPROVED,7/11/2022,7/11/2022,7/11/2022,,P,TX,N/A,CAR,15550,0,5 YR USED,1.tov-Vehicle T1,48,7,1,25.097,270.19,4,0.33,"Limited credit experience or no credit file
Limited credit experience or no credit file
Limited credit experience or no credit file
Limited credit experience or no credit file
Limited credit experience or no credit file
Limited credit experience or no credit file
Limited credit experience or no credit file
Limited credit experience or no credit file
Limited credit experience or no credit file
Limited credit experience or no credit file
Limited credit experience or no credit file
Limited credit experience or no credit file"
687,7/9/2022,Auto Refinance,VEHICLE,Refinance,8698.93,14627.44,14627.44,APPROVED,,7/25/2022,7/25/2022,7/25/2022,P,TX,671,CAR,20375,0,6-10 YR USED,1.tov-Vehicle T3,36,4,991.88,23.116,477.7,246,20.5,
858,7/9/2022,Other Secured Loan,VEHICLE,Refinance,125,1533,1533,APPROVED,,7/12/2022,7/12/2022,7/12/2022,P,TX,759,CAR,16100,0,6-10 YR USED,1.tov-Vehicle T1,24,2,1,40.529,71.62,228,19,
621,7/9/2022,Auto Refinance,VEHICLE,Refinance,17,18763.86,18763.86,APPROVED,,7/11/2022,7/11/2022,7/11/2022,C,TX,706,CAR,21575,0,2 YR USED,,66,3,1,37.583,347.53,12,1,
621,7/9/2022,Auto Refinance,VEHICLE,Refinance,17,18763.86,18763.86,APPROVED,,7/11/2022,7/11/2022,7/11/2022,P,TX,633,CAR,21575,0,2 YR USED,1.tov-Vehicle T3,66,3,1,37.583,347.53,300,25,
624,7/9/2022,Other Secured Loan,VEHICLE,Refinance,8,5133,5133,APPROVED,,7/12/2022,7/12/2022,7/12/2022,P,TX,699,CAR,3688,0,TOKEN COLLATERAL,1.tov-Vehicle T3,30,5,1,34.047,207.78,264,22,
891,7/9/2022,Auto Refinance,VEHICLE,Refinance,7,86916.2,86916.2,APPROVED,,7/19/2022,7/19/2022,,P,TX,785,CAR,80225,0,2 YR USED,1.tov-Vehicle T1,66,8,1,20.528,1512.67,24,2,
466,7/9/2022,Auto Refinance,VEHICLE,Refinance,33,35623.96,35623.96,APPROVED,,7/12/2022,7/12/2022,,P,TX,753,CAR,40575,0,2 YR USED,1.tov-Vehicle T1,66,2,651.61,30.809,617.04,14,1.17,
103,7/10/2022,Auto Refinance,VEHICLE,Refinance,24,22868.75,22868.75,APPROVED,,7/20/2022,7/20/2022,7/20/2022,P,TX,676,CAR,21650,0,2 YR USED,1.tov-Vehicle T3,66,2,1,45.317,410,74,6.17,
103,7/10/2022,Auto Refinance,VEHICLE,Refinance,14419.33,14451.4,14451.4,APPROVED,,7/11/2022,7/11/2022,7/11/2022,P,TX,707,CAR,18825,0,5 YR USED,1.tov-Vehicle T2,48,4,1,22.517,353.21,24,2,
103,7/10/2022,Used Vehicle Loan,VEHICLE,Private Party Purchase,2,2298.5,2298.5,APPROVED,,7/14/2022,7/14/2022,7/14/2022,P,AZ,696,CAR,26100,0,6-10 YR USED,1.tov-Vehicle T3,36,6,2,46.58,672.79,113,9.42,
102,7/11/2022,Auto Refinance,VEHICLE,Refinance,3,328,328,APPROVED,,7/13/2022,7/13/2022,7/13/2022,P,TX,652,CAR,12130,0,TOKEN COLLATERAL,1.tov-Vehicle T3,24,1,292.06,17.735,145.06,546,45.5,
384,7/11/2022,Auto Refinance,VEHICLE,Refinance,31226.58,311.2,311.2,APPROVED,,7/11/2022,7/11/2022,7/11/2022,P,TX,678,CAR,39475,0,1 YR USED/REFI 72 MO,1.tov-Vehicle T3,72,2,660.87,26.435,534.3,54,4.5,
123,7/11/2022,Auto Refinance,VEHICLE,Refinance,45,48912.57,48912.57,APPROVED,,7/14/2022,7/14/2022,7/11/2022,P,TX,668,CAR,56575,0,2 YR USED,1.tov-Vehicle T3,66,5,1,32.58,900.35,192,16,
103,7/11/2022,New Vehicle Loan,VEHICLE,Dealer Purchase,35,4681.17,4359.17,APPROVED,,7/15/2022,7/15/2022,7/15/2022,P,TX,643,CAR,35640,0,72 MO NEW,1.tov-Vehicle T3,72,5,1,23.734,734.25,31,2.58,
848,7/11/2022,Auto Refinance,VEHICLE,Refinance,235,22822.36,22822.36,APPROVED,,7/13/2022,7/13/2022,7/18/2022,P,TX,733,CAR,24125,0,3 YR USED,1.tov-Vehicle T2,66,932.5,466.17,49.991,408.17,12,1,
427,7/11/2022,Auto Refinance,VEHICLE,Refinance,24867.55,24895.55,,APPROVED,,7/13/2022,7/13/2022,,P,TX,656,CAR,29125,0,3 YR USED,1.tov-Vehicle T3,66,5,2,45.125,0,185,15.42,
427,7/11/2022,Auto Refinance,VEHICLE,Refinance,1697.79,1725.79,,APPROVED,,7/13/2022,7/13/2022,,P,TX,656,CAR,25150,0,5 YR USED,1.tov-Vehicle T3,48,5,1,31.204,0,186,15.5,
550,7/11/2022,Auto Refinance,VEHICLE,Refinance,5369.35,53443.27,53443.27,APPROVED,,7/12/2022,7/12/2022,7/12/2022,P,TX,755,CAR,46650,0,1 YR USED/REFI 72 MO,1.tov-Vehicle T1,72,4,1,29.643,856.71,12,1,
665,7/11/2022,New Vehicle Loan,VEHICLE,Dealer Purchase,3,38523.87,38523.87,APPROVED,,7/14/2022,7/14/2022,7/14/2022,C,TX,766,CAR,34550,0,2 YR USED,,66,10,929.61,9.2,680.61,36,3,
665,7/11/2022,New Vehicle Loan,VEHICLE,Dealer Purchase,3,38523.87,38523.87,APPROVED,,7/14/2022,7/14/2022,7/14/2022,P,TX,732,CAR,34550,0,2 YR USED,1.tov-Vehicle T2,66,10,929.61,9.2,680.61,36,3,
102,7/12/2022,Used Vehicle Loan,VEHICLE,Refinance,1,6,6,APPROVED,,7/13/2022,7/13/2022,,P,TX,690,CAR,10625,0,TOKEN COLLATERAL,1.tov-Vehicle T3,30,3,490.41,14.146,236.41,60,5,
126,7/12/2022,Auto Refinance,VEHICLE,Refinance,24256.18,26478.86,26478.86,APPROVED,7/15/2022,7/15/2022,7/15/2022,7/15/2022,P,TX,762,CAR,40175,0,3 YR USED,1.tov-Vehicle T1,66,8,3,40.865,464,12,1,"Income insufficient for amount of credit requested
Income insufficient for amount of credit requested"
446,7/12/2022,Auto Refinance,VEHICLE,Refinance,1536,1544.62,1544.62,APPROVED,,7/14/2022,7/14/2022,7/14/2022,P,TX,732,CAR,27025,0,2 YR USED,1.tov-Vehicle T2,66,1,337.79,28.953,273.24,36,3,
103,7/12/2022,Auto Refinance,VEHICLE,Refinance,196,1949.16,1949.16,APPROVED,,7/12/2022,7/12/2022,7/12/2022,P,TX,666,CAR,25275,0,4 YR USED,1.tov-Vehicle T3,54,11,3,27.469,431.47,13,1.08,
413,7/12/2022,Auto Refinance,VEHICLE,Refinance,25,29193.61,29193.61,APPROVED,7/12/2022,7/12/2022,7/12/2022,7/12/2022,P,TX,663,CAR,33800,0,2 YR USED,1.tov-Vehicle T3,66,4,2,48.645,537.56,192,16,Income insufficient for amount of credit requested
448,7/12/2022,Used Vehicle Loan,VEHICLE,Refinance,22848.14,22848.14,22848.14,APPROVED,7/21/2022,7/26/2022,7/26/2022,7/26/2022,P,TX,671,CAR,26025,0,3 YR USED,1.tov-Vehicle T3,66,5,1,25.512,414.64,76,6.33,Value or type of collateral not sufficient
605,7/13/2022,Used Vehicle Loan,VEHICLE,Dealer Purchase,1,17269.79,,APPROVED,,8/16/2022,8/16/2022,,P,TX,621,CAR,24725,0,6-10 YR USED,1.tov-Vehicle T3,36,4,2,48.327,0,240,20,
896,7/13/2022,Used Vehicle Loan,VEHICLE,Purchase-Other,2,32714.72,32714.72,APPROVED,7/19/2022,8/4/2022,8/4/2022,,P,TX,712,CAR,30000,0,4 YR USED,1.tov-Vehicle T2,54,6,1,30.073,702.38,61,5.08,"Application Incomplete
"
621,7/13/2022,Used Vehicle Loan,VEHICLE,Purchase-Other,3,319.79,319.79,APPROVED,,7/13/2022,7/13/2022,,P,TX,625,CAR,39650,0,4 YR USED,1.tov-Vehicle T3,54,7,724.49,9.409,666.49,192,16,
829,7/13/2022,New Vehicle Loan,VEHICLE,Dealer Purchase,96,85,85,APPROVED,,7/16/2022,7/16/2022,7/16/2022,P,TX,683,CAR,72665,0,72 MO NEW,1.tov-Vehicle T3,72,8,3,48.186,1457.44,12,1,
121,7/13/2022,Auto Refinance,VEHICLE,Refinance,3877.33,395.33,395.33,APPROVED,,7/13/2022,7/13/2022,,P,TX,732,CAR,29665,0,72 MO NEW,1.tov-Vehicle T2,72,6,611.07,9.621,504.07,12,1,
365,7/13/2022,Auto Refinance,VEHICLE,Refinance,25,2656.2,2656.2,APPROVED,,7/14/2022,7/14/2022,,P,TX,625,CAR,34975,0,2 YR USED,1.tov-Vehicle T3,66,3,621.28,17.751,491.28,54,4.5,
640,7/13/2022,Auto Refinance,VEHICLE,Refinance,9,823.99,823.99,APPROVED,,7/15/2022,7/15/2022,,P,TX,757,CAR,11625,0,6-10 YR USED,1.tov-Vehicle T2,36,2,455.12,15.709,267.93,72,6,
935,7/13/2022,Auto Refinance,VEHICLE,Refinance,11618.4,11622.4,11622.4,APPROVED,,7/14/2022,7/14/2022,7/14/2022,P,AZ,689,CAR,31200,0,5 YR USED,1.tov-Vehicle T4,48,1,637.12,32.775,305.98,48,4,
113,7/13/2022,New Vehicle Loan,VEHICLE,Dealer Purchase,35,33788.53,33788.53,APPROVED,7/14/2022,7/14/2022,7/14/2022,7/14/2022,P,TX,639,CAR,31975,0,1 YR USED/REFI 72 MO,1.tov-Vehicle T3,72,5,2,37.947,578.77,25,2.08,
931,7/13/2022,Used Vehicle Loan,VEHICLE,Purchase-Other,15,11175,14825,DECLINED,8/8/2022,8/8/2022,,,P,AZ,782,CAR,11175,0,6-10 YR USED,1.tov-Vehicle T1,36,3,1,44.505,474.12,30,2.5,Value or type of collateral not sufficient
103,7/13/2022,Auto Refinance,VEHICLE,Refinance,654.31,6532.31,6532.31,APPROVED,,7/15/2022,7/15/2022,7/15/2022,P,TX,748,CAR,15675,0,5 YR USED,1.tov-Vehicle T2,48,1,264.91,13.777,205.69,48,4,
813,7/13/2022,Auto Refinance,VEHICLE,Refinance,3131.48,3164.48,3164.48,APPROVED,,7/14/2022,7/14/2022,,P,TX,732,CAR,6640,0,TOKEN COLLATERAL,1.tov-Vehicle T2,24,3,363.88,10.596,124.86,92,7.67,
781,7/13/2022,Auto Refinance,VEHICLE,Refinance,12635.99,1385.52,1385.52,APPROVED,7/20/2022,7/20/2022,7/20/2022,7/20/2022,P,AZ,663,CAR,16775,0,6-10 YR USED,1.tov-Vehicle T3,36,4,840.59,20.883,339.4,17,1.42,"Length of employment
Length of employment"
103,7/13/2022,Used Vehicle Loan,VEHICLE,Refinance,114,12142.9,12142.9,APPROVED,,8/11/2022,8/11/2022,,P,AZ,707,CAR,20500,0,3 YR USED,1.tov-Vehicle T2,48,5,1,30.756,236.02,94,7.83,
656,7/13/2022,Auto Refinance,VEHICLE,Refinance,22,221.28,221.28,APPROVED,,7/21/2022,7/21/2022,7/21/2022,P,TX,648,CAR,31425,0,6-10 YR USED,1.tov-Vehicle T3,36,6,2,34.817,718.39,180,15,
656,7/13/2022,Auto Refinance,VEHICLE,Refinance,21,2413.79,2413.79,APPROVED,,7/14/2022,7/14/2022,7/14/2022,P,TX,711,CAR,35675,0,4 YR USED,1.tov-Vehicle T2,54,2,838.23,28.739,440.77,24,2,
103,7/14/2022,Used Vehicle Loan,VEHICLE,Private Party Purchase,6,6,6,APPROVED,,7/15/2022,7/15/2022,7/15/2022,P,TX,639,CAR,7570,0,TOKEN COLLATERAL,1.tov-Vehicle T3,30,4,1,28.933,237.4,72,6,
113,7/14/2022,Auto Refinance,VEHICLE,Refinance,1658.5,1694,,DECLINED,7/26/2022,7/26/2022,,,P,TX,805,CAR,17625,0,4 YR USED,1.tov-Vehicle T1,54,2,560.73,24.921,0,24,2,"Application Incomplete
"
652,7/14/2022,Auto Refinance,VEHICLE,Refinance,26,23325,,DECLINED,7/19/2022,7/19/2022,,,P,TX,671,CAR,23325,0,6-10 YR USED,1.tov-Vehicle T3,36,4,1,30.083,0,30,2.5,Value or type of collateral not sufficient
103,7/14/2022,Auto Refinance,VEHICLE,Refinance,2795.46,27937.7,27937.7,APPROVED,,7/14/2022,7/14/2022,,C,TX,676,CAR,43625,0,2 YR USED,,66,6,1,17.405,514.45,126,10.5,
103,7/14/2022,Auto Refinance,VEHICLE,Refinance,2795.46,27937.7,27937.7,APPROVED,,7/14/2022,7/14/2022,,P,TX,654,CAR,43625,0,2 YR USED,1.tov-Vehicle T3,66,6,1,17.405,514.45,0,0,
126,7/14/2022,Other Secured Loan,VEHICLE,Refinance,5,431,431,APPROVED,,7/15/2022,7/15/2022,7/15/2022,P,TX,843,CAR,1810,0,TOKEN COLLATERAL,1.tov-Vehicle T1,30,5,2,33.904,175.37,12,1,
915,7/14/2022,Used Vehicle Loan,VEHICLE,Refinance,15,6,,APPROVED,,7/27/2022,7/27/2022,,C,NM,633,CAR,8975,0,TOKEN COLLATERAL,,30,3,1,30.685,0,72,6,
915,7/14/2022,Used Vehicle Loan,VEHICLE,Refinance,15,6,,APPROVED,,7/27/2022,7/27/2022,,P,NM,761,CAR,8975,0,TOKEN COLLATERAL,1.tov-Vehicle T3,30,3,1,30.685,0,15,1.25,
919,7/14/2022,Auto Refinance,VEHICLE,Refinance,11561.55,11566.55,,APPROVED,,7/19/2022,7/19/2022,,P,NM,648,CAR,18625,0,6-10 YR USED,1.tov-Vehicle T3,36,15,2,14.878,0,60,5,
848,7/14/2022,Auto Refinance,VEHICLE,Refinance,46434.22,41792.22,,DECLINED,7/15/2022,7/15/2022,,,P,TX,685,CAR,35720,0,72 MO NEW,1.tov-Vehicle T3,72,5,1,27.546,0,145,12.08,Value or type of collateral not sufficient
351,7/14/2022,Auto Refinance,VEHICLE,Refinance,27,282.63,282.63,APPROVED,,7/18/2022,7/18/2022,,P,TX,672,CAR,25750,0,6-10 YR USED,1.tov-Vehicle T3,36,1,664.81,40.086,665.64,170,14.17,
445,7/14/2022,Auto Refinance,VEHICLE,Refinance,22178.48,22261.62,22261.62,APPROVED,,7/15/2022,7/15/2022,,P,TX,664,CAR,37400,0,2 YR USED,1.tov-Vehicle T3,66,4,525.77,11.604,412.23,24,2,
662,7/14/2022,Auto Refinance,VEHICLE,Refinance,321,3243.43,3243.43,APPROVED,,7/26/2022,7/26/2022,,P,TX,647,CAR,29340,0,1 YR USED/REFI 72 MO,1.tov-Vehicle T3,72,4,538.7,12.546,539.12,240,20,
667,7/14/2022,New Vehicle Loan,VEHICLE,Purchase-Other,3,18,,APPROVED,7/18/2022,7/18/2022,7/18/2022,,P,TX,625,CAR,1810,0,TOKEN COLLATERAL,1.tov-Vehicle T3,18,3,139.33,4.516,0,170,14.17,Value or type of collateral not sufficient
126,7/14/2022,Auto Refinance,VEHICLE,Refinance,7562.3,64,64,APPROVED,,7/15/2022,7/15/2022,7/15/2022,C,TX,723,CAR,54750,0,1 YR USED/REFI 72 MO,,72,10,4,41.955,1095.89,12,1,
126,7/14/2022,Auto Refinance,VEHICLE,Refinance,7562.3,64,64,APPROVED,,7/15/2022,7/15/2022,7/15/2022,P,TX,696,CAR,54750,0,1 YR USED/REFI 72 MO,1.tov-Vehicle T3,72,10,4,41.955,1095.89,12,1,
681,7/14/2022,Auto Refinance,VEHICLE,Refinance,21,21284.32,21284.32,APPROVED,,7/18/2022,7/18/2022,,P,TX,766,CAR,22900,0,4 YR USED,1.tov-Vehicle T1,54,2,449.26,20.709,449.79,48,4,
876,7/14/2022,Auto Refinance,VEHICLE,Refinance,16954.5,16982.5,,DECLINED,8/3/2022,8/3/2022,,,P,TX,667,CAR,25350,0,4 YR USED,1.tov-Vehicle T3,54,2,544.07,22.512,0,13,1.08,"Application Incomplete
"
933,7/14/2022,Auto Refinance,VEHICLE,Refinance,22484.5,16375,,DECLINED,7/15/2022,7/15/2022,,,P,AZ,666,CAR,16375,0,5 YR USED,1.tov-Vehicle T3,48,2,1,41.676,0,114,9.5,Value or type of collateral not sufficient
802,7/15/2022,Auto Refinance,VEHICLE,Refinance,22,2125,2125,APPROVED,,7/15/2022,7/15/2022,7/15/2022,C,TX,667,CAR,21250,0,5 YR USED,,48,4,1,31.38,534.88,0,0,
802,7/15/2022,Auto Refinance,VEHICLE,Refinance,22,2125,2125,APPROVED,,7/15/2022,7/15/2022,7/15/2022,P,TX,662,CAR,21250,0,5 YR USED,1.tov-Vehicle T3,48,4,1,31.38,534.88,43,3.58,
832,7/15/2022,Auto Refinance,VEHICLE,Refinance,6,656.8,656.8,APPROVED,,7/25/2022,7/25/2022,,P,TX,710,CAR,49640,0,1 YR USED/REFI 72 MO,1.tov-Vehicle T2,72,3,1,39.711,992.13,27,2.25,
572,7/15/2022,Auto Refinance,VEHICLE,Refinance,19333.62,19371.98,19371.98,APPROVED,,7/15/2022,7/15/2022,,P,TX,669,CAR,23325,0,2 YR USED,1.tov-Vehicle T3,66,6,1,27.536,356.41,42,3.5,
876,7/15/2022,New Vehicle Loan,VEHICLE,Purchase-Other,5,59947.56,67219.68,APPROVED,,8/15/2022,8/15/2022,,P,TX,649,CAR,56575,0,3 YR USED,1.tov-Vehicle T3,66,8,4,45.247,1204.34,97,8.08,
213,7/15/2022,Auto Refinance,VEHICLE,Refinance,21159.43,2621.3,,APPROVED,,7/29/2022,7/29/2022,,P,CO,628,CAR,17625,0,3 YR USED,6.tov-Vehicle T3,66,2,586.82,22.063,0,13,1.08,
802,7/15/2022,Auto Refinance,VEHICLE,Refinance,27248.47,27281.47,,DECLINED,7/27/2022,7/27/2022,,,C,TX,767,CAR,37475,0,3 YR USED,,66,5,538.06,13.609,0,24,2,"Application Incomplete
"
802,7/15/2022,Auto Refinance,VEHICLE,Refinance,27248.47,27281.47,,DECLINED,7/27/2022,7/27/2022,,,P,TX,789,CAR,37475,0,3 YR USED,1.tov-Vehicle T1,66,5,538.06,13.609,0,36,3,"Application Incomplete
"
481,7/15/2022,Auto Refinance,VEHICLE,Refinance,21,22359.79,22359.79,APPROVED,,7/21/2022,7/21/2022,7/21/2022,C,NM,,CAR,26850,0,1 YR USED/REFI 60 MO,,66,7,2,29.711,397.09,264,22,
